##name	Computer Abbreviations v1.5
##sourceLang	English
##targetLang	English
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2002/09/29, 22:18
##author	ilker akkaya
##description	Computer Abbreviations and File Extensions
##bgl_creationTime	2000/10/12, 20:29
8EAF66FD.bmp	File: 8EAF66FD.bmp
.PAR	Fractint Parameter File<BR> Parity Volume Sets (.P01,...) (multiple programs - original: Mirror)<BR> Mirror Archive Restoration File<BR> SmartPar (takes over after Mirror)<BR> SolidEdge 3D CAD Model<BR> Digitalk Parts Application<BR> Model Parameter File<BR> Windows 3.x Permanent Output File<BR> SAP Enterprise Portal Component<BR>
PARA	Paragraph
PARC	Palo Alto Research Center [XEROX]
.PART	eDonkey 2000 Partial Download<BR>
.PAS	Pascal Source Code<BR> Borland C++ Builder 6 Source<BR> Borland Delphi Source<BR>
PASCAL	(Programming Language named for Blaise Pascal)
.PAT	Patch + Pattern (file name extensions)
PATN	Promotional Port Access Telephone Number
.PAU	OzWin CompuServe E-mail/Forum Access Paused Message<BR>
.PAV	Panda Antivirus File (unverified)<BR>
.PAV????	Panda Antivirus File (???=numbers; unverified)<BR>
PAX	Portable Archive Exchange [Unix]
.PAZ	Project A.R.S.E Brain File<BR>
.PB	WinFax Pro Phone Book<BR> PixBase Setup<BR> FAXability Fax<BR>
.PB1	First Publisher Document<BR>
.PB2	STABCAL (stability calculation for aqueous systems) File<BR>
.PBA	Powerbasic Source Code<BR>
.PBD	PowerBuilder Dynamic Library<BR> FaxNOW/Faxit Phone Book<BR> Faxit Phone Book<BR>
PBE	Prompt By Example
.PBF	Turtle Beach Pinnacle Bank File (multilayer sound file)<BR> Grand Prix Legends BMAP (Bitmap) File<BR> PBook E-book Format (renamed ZIP file)<BR> Portable Bitmap Format File<BR> Paragon Disk Image<BR>
PBGA	Plastic Ball Grid Array
.PBI	Profiler Binary Input <BR> Powerbasic Include File<BR>
.PBK	Microsoft Phonebook<BR> (various small computers use this format for their phonebooks)<BR> ElectraSoft Fax Phone Book<BR>
.PBL	PowerBuilder Library<BR> Powerbasic Library<BR>
.PBM	UNIX Portable Bit Map Graphic <BR> XLib Planar Bitmap<BR>
.PBN	Portable Bridge Notation (stores deals for the card game bridge)<BR>
.PBO	Profiler Binary Output <BR> OpFlashpoint Game Mission Folder (wrapped up into one file)<BR>
.PBQ	PunkBuster Query Script<BR> Audio File (usually you have to rename to .MP3 to play)<BR>
.PBR	PowerBuilder Resource<BR> BI/Suite Hypercube Presentation<BR>
.PBS	PowerArchiver Backup Script<BR>
.PBT	Profiler Binary Table <BR> Micro Dynamics MARS
PBX	Private Branch Exchange
.PC	PC-specific Text File<BR> Sierra Print Artist Postcard<BR>
PC-DOS	Personal Computer - Disk Operating System [IBM]
PC-I/O	Program Controlled I/O
.PC1	Degas & Degas Elite <BR>
.PC2	Degas & Degas Elite <BR> STABCAL (stability calculation for aqueous systems) File<BR> AutoCAD R14 Plotter Configuration File<BR>
.PC3	Harvard Custom Palette (Harvard Graphics taken over by Serif)<BR> Degas & Degas Elite <BR> STABCAL (stability calculation for aqueous systems) File<BR> AutoCAD R2000 Plotter Configuration File<BR>
.PC5	Rockwell Software Logix 5 File<BR> STABCAL (stability calculation for aqueous systems) File<BR>
.PC8	ASCII Text IBM-8
.PCA	PCAnywhere Registry Backup<BR> Sonic Foundry Perfect Clarity Audio File<BR> MicroSim PCBoard Layout Database File (ASCII)<BR>
PCACIAS	Personal Computer Automated Calibration Interval Analysis System
.PCB	Protel Technology Advanced PCB Design<BR> Microsoft PowerPoint Application Data File <BR> Ivex Winboard Design File<BR> Broderbund Print Shop Business Card<BR>
PCBC	Plain/Propogating Cipher Block Chaining
.PCC	PC Paintbrush Image File<BR>
.PCD	Photo-CD Image <BR> P-Code Compiled Test Scripts<BR>
.PCDS	Photo-CD Image<BR>
.PCE	Eudora Mailbox Name Map<BR> Print Shop Envelope<BR> Borland Package Collection Editor File<BR>
PCEB	PCI to EISA Bridge [Intel]
.PCF	Profiler Command File <BR>
.PCH	Patch File<BR> Microsoft C PreCompiled Header<BR>
PCI	Peripheral Component Interconnect/Interface
.PCI1	DCX-PCI100 Motion Control Command Language File<BR>
.PCI3	DCX-PCI300 Motion Control Command Language File<BR>
PCIC	PC-Card Interrupt Controller
.PCJ	IBM Linkaway-Live Multimedia Tool Graphics<BR>
.PCK	Turbo Pascal Pick File<BR> (may be found with many programs that use a pick file)<BR> ARIA PIPP Spectrum<BR>
PCL	Printer Command Language [HP] + Process Control Language
PCM	Personal Computer Manufacturer + Printer Cartridge Metric [HP] + Pulse Code Modulation
PCMA	Paired Carrier Multiple Access
PCMC	PCI, Cache, Memory Controller [Intel]
PCMCIA	Personal Computer Memory Card International Association
PCMIM	Personal Computer Media Interface Module
PCN	Personal Computer Network
PCNFS	Personal Computer Network File System
PCO	Point of Control and Observation
.PCP	Symantec Live Update Pro<BR> AutoCAD R13 and Prior Plotter Configuration File<BR>
.PCS	PICS Animation<BR> Embroidery Design File <BR>
.PCT	Bitmap Graphic (Apple PICT Format Usually)<BR> Macintosh Quickdraw/PICT Drawing <BR> Honeywell GUS Display Builder (factory process overview--an ActiveX container that runs from a viewer)<BR> NIST IHDR
.PCW	PC Write Text File<BR>
.PCX	PC Paintbrush Bitmap Graphic <BR>
PD	Phase-Change Dual + Public Domain
PDA	Personal Digital Assistant
.PDB	Palmpilot Database/Document File <BR> Pegasus DataBase<BR> Tact File<BR> Adobe PhotoDeluxe Image <BR> Microsoft Visual Dev C++ Debugging Info<BR> QuickPOS Database File<BR> Brookhaven Protein Databank File (MIME type chemical/x-pdb)<BR> MonkeyCard/MonkeyLogo <BR> TealPaint <BR> Powerproject Teamplan (was Power Project)<BR> Insight II Brookhaven Protein Databand File<BR>
.PDBX	Insight II X-PLOR Coordinate File<BR>
PDC	Primary Domain Controller
PDD	Physical Device Driver + Portable Digital Document
.PDF	Printer Description (file name extension)[Borland,Lotus]
.PDG	PrintShop Deluxe File<BR>
PDH	Plesiosynchronous Digital Hierarchy
.PDI	Microsoft Powerpoint File <BR> PReS Document Creation Subroutines<BR>
PDIAL	Public Dialup Internet Access List [Internet]
.PDL	Borland C++ Project Description Language<BR> SymbianOS Printer Driver<BR> WITE32 File (Windows Integrated Test Environment)<BR>
PDM	Product Data Management
PDN	Public Data Network
PDO	Portable Distributed Objects [Next]
PDP	Parallel Data Processing + Plasma Display Panel + Programmable Data Processor + (DEC Computer System Designation, i.e. PDP-8, PDP-11)
.PDQ	Patton & Patton Flowcharting PDQ Lite File<BR>
.PDR	Port Driver (used by many devices)<BR> SymbianOS Printer Resource File<BR>
PDS	Packet Driver Specification + Partitioned Data Set + Planetary Data System + Portable Document Software + Processor Direct Slot [Macintosh]
PDSS	Post Development and Software Support
PDT	Performance Diagnostic Tool [IBM] + Programmable Drive Table
PDU	Plug Distribution Unit + Protocol Data Unit
.PDV	Paintbrush Printer Driver<BR>
.PDW	Professional Draw Document<BR>
.PDX	Paradox Files<BR> ProCite Database Keys<BR> Acrobat Catalog Index<BR> Mayura Draw <BR>
.PDZ	GZipped Brookhaven Protein Databank File (see .PDB)<BR>
.PE	PatentEase File<BR>
.PE4	Photo Explorer Thumbnail <BR>
PEA	Pocket Ethernet Adapter
.PEB	WordPerfect Program Editor Bottom Overflow File<BR>
.PEBPRJ	PEBundle File (bundle executable and associated .DLL files)<BR>
.PED	WordPerfect Program Editor Delete Save<BR>
PEL	Picture Element [IBM]
.PEM	WordPerfect Program Editor Macro<BR>
PEN SDK	Pen Computing Software Development Kit
.PEP	TurboProject Project File<BR>
.PEQ	WordPerfect Program Editor Print Queue File<BR>
.PER	WordPerfect Program Editor Resident Area<BR>
PERL	Practical Extraction and Report Language [Unix]
PERT	Program Evaluation and Review Technique
PES	Positioning Error Signal + Processor Enhancement Socket Processor Upgrade Socket
.PET	WordPerfect Program Editor Top Overflow File<BR> Custom CD Menu<BR> Magic Petz File<BR>
.PF	Monitor or Printer Profile File<BR> Aladdin Systems Private Files Encrypted File<BR> Progress Parameter File<BR> Prefetch (also called Scenario) File (located in %windir%\\prefetchfolder)<BR> (Prefetch files contain info necessary to start applications faster)<BR>
.PF?	SmartWare Project Source File (requires login)<BR>
.PFA	Postscript Type 1 Font (ASCII)<BR>
.PFB	Postscript Type 1 Font (binary)<BR>
.PFC	PF Component<BR> New Soft Presto! Page Manager File (product often ships with scanners)<BR> AOL Preferences<BR> First Choice Text File<BR>
.PFE	Programmers File Editor<BR>
.PFF	Armored Fist 3 Archive <BR> Delta Force Archive <BR> Delta Force 2 Archive <BR> Delta Force: Land Warrior Archive <BR> Tachyon Archive <BR>
.PFG	jEEPers File (program your AVR)<BR>
.PFK	XTree Programmable Function Keys<BR>
.PFL	SmartStation AppsView File<BR>
.PFM	Printer Font Metrics (file name extension) [Windows]
.PFP	The Panorama Factory Project (versions 2.0 and above, lower use .PAN)<BR>
.PFR	PaintShop Pro Frame <BR> WebFont Wizard Portable Font Resource (no longer supported)<BR>
.PFS	PFS:File Database / PFS:Write Text<BR> BIOCCELERATOR Homologous Sequence Names<BR>
.PFT	Chiwriter Printer Font<BR>
.PFX	Personal Information Exchange File<BR>
.PG	IBM LinkWay Cut/Paste File<BR> Printfox/Pagefox <BR>
PGA	Pin Grid Array + Professional Graphics Adapter [IBM]
PGC	Program Group Control [Microsoft]
.PGD	Pretty Good Privacy Virtual Disk File<BR>
PGDN	Page Down
.PGF	Portfolio Graphics <BR>
.PGI	PGraph Library Printer Device Driver<BR>
.PGL	Graphics (file name extension) [Hewlett-Packard]
.PGM	Portable Graymap Graphic <BR> Chromeleon Batch Program<BR> Signature Program<BR>
.PGN	Portable Game Notation (Used for chess)<BR>
.PGP	Program Parameter<BR> Pretty Good Privacy<BR> AutoCAD Program Parameter File<BR>
.PGS	Man4DOS Manual Page<BR> PGSuper (Prestressed Girder SUPERstructure design and analysis)<BR>
PGUP	Page Up
.PGX	Binary Property Page File<BR>
.PH	PERL Header<BR> Optimized Geoworks .GOH File<BR> Microsoft Help Compiler Phrase Table<BR> ,PH3 PHP Script<BR>
.PHB	NewLeaf PhraseBook<BR> ClustaW Tree File<BR> TreeView File (Tree drawing software for Apple Macintosh and Windows)<BR> PhoneB Phonebook File<BR> Arcsoft PhotoBase File<BR>
.PHD	PC Help Desk File<BR>
PHIGS	Programmers' Hierarchial Interactive Graphics Standards
.PHL	Icon Collection File<BR> Database Configuration File (GLOBAL.PHL for Postgres or mysql)<BR> PHP Source File (ASCII text file)<BR>
.PHN	UltraFax/QmodemPro Phone List<BR>
.PHO	Phone List (file name extension)
.PHP	PHP Script [Also .PHP3 & .PHP4] Microsoft Picture It! Publishing Project File<BR> PhotoParade <BR>
.PHP3	PHP Script<BR>
.PHP4	PHP Script<BR>
.PHR	NoExcuse Phrase Checker<BR> LocoScript Phrases<BR>
PHS	Personal Handyphone System
.PHT	Partial Hypertext File (HTML fragments compiled into a whole)<BR>
.PHTM	PHP Script (usually with HTML output)<BR>
.PHTML	PHP Script (usually with HTML output)<BR>
.PI	Blazing Paddles <BR>
.PI1	Degas & Degas Elite <BR>
.PI2	Degas & Degas Elite <BR>
.PI3	Degas & Degas Elite <BR>
.PI4	Degas & Degas Elite <BR>
.PI5	Degas & Degas Elite <BR>
.PI6	Degas & Degas Elite <BR>
PIA	Peripheral Interface Adapter
.PIC	PC Paint Bitmap Graphic <BR> Advanced Art Studio <BR> Lotus Picture<BR> Macintosh Quickdraw/PICT Drawing <BR> SDSC Image Tool Pixar Picture<BR> Bio-Rad Confocal <BR> Pixar Picture <BR> Psion Series 3 Bitmap <BR> Radiance Scene Description Image <BR> Rayshade Graphic <BR> Softimage <BR> Stad File <BR> Delcam Picture File<BR>
.PICIO	Pixar Picture <BR>
.PICON	Personal Icon<BR>
.PICS	PICT Drawing Sequence<BR>
.PICT	Macintosh Quickdraw/PICT Drawing <BR>
.PICT2	Macintosh Quickdraw/PICT Drawing <BR>
PID	Process Identification Number + Product ID + Proportional, Integral, Derivative
PIER	Procedures for Internet/Enterprise Renumbering
PIF	Picture Interchange Format File + Program Information File
.PIG	Lucas Arts Dark Forces WAD File<BR> Ricoh IS30
PII	Program Integrated Information
PILOT	Programmed Inquiry Learning Or Teaching
PilotACE	Pilot Automatic Computing Engine
PIM	Personal Information Manager + Primary Interface Module + Protocol-Independent Multicast
.PIN	Pushpin Set<BR> Compton's 3D World Atlas<BR> Links Games Player Information File<BR> Epic Pinball Data File<BR> Graphisoft ArchiCAD
PINE	Pine Is Not Elm (original usage) + Program for Internet News & Email (present usage)
PING	Packet Internet Groper
PIO	Parallel Input/Output + Processor Input/Output + Programmed Input/Output
PIP	Picture In Picture + Problem Isolation Procedure + Programmable Interconnect Point
PIPO	Parallel In, Parallel Out
PIR	Protocol Independent Routing
PIT	Programmable Interval Timer
.PIX	PrintMaster Graphic File<BR> Alias PIX Bitmap <BR> ESM Software Pix <BR> PABX Background <BR> Inset Systems Bitmap<BR> SDSC Image Tool Alias Image<BR> Truevision Targa Bitmap <BR> Vort <BR>
.PIXAR	Pixar Picture <BR>
PIXEL	Picture Element
.PJ	MKS Source Integrity File<BR> SuperProject Project File<BR> Project64 Game Progress File (N64 Emulator)<BR>
.PJL	ProCite Term Lists and Journal Title Lists<BR>
.PJT	Foxpro Project Memo<BR> AcuBench Project File<BR>
.PJX	Foxpro Project<BR>
.PK	CoolEdit96 Graphical Waveform [?] TeX DVI Driver Packed Bitmap Font<BR>
.PK3	American McGee Alice Archive <BR> Return to Castle Wolfenstein File<BR> Heavy Metal: F.A.K.K.2 Archive <BR> Quake III Engine PAK File (renamed zip file)<BR> ...and other games<BR>
.PKA	Compressed Archive File<BR>
.PKB	QuickPOS (Point-Of-Sale) Keyboard Layout File<BR>
.PKD	Top Secret Crypto Gold File<BR>
.PKF	ARTiSAN Real-time Studio (UML CASE Tool) [See .IDF] SecretAgent Key File (file encryption)<BR>
.PKG	Microsoft Developer Studio Application Extension<BR> AppleLink Package Compression Format File<BR> Newton File/Application (Apple's old PDA)<BR> Next Installer Script<BR> MicroSim PCBoard External ASCII Package Definition File (used for import and export)<BR>
.PKO	PublicKey Security Object<BR>
.PKR	PGP Public Keyring<BR> Tony Hawk Pro Skater 2 Archive <BR>
.PKS	Insight II NMR Peak Intensity/Integral<BR>
.PKT	Fidonet Packet<BR>
.PL	Harvard Palette (Harvard Graphics taken over by Serif)<BR> PERL Program File<BR> Linux Shell Executable Binary<BR> PROLOG Program File (SWI-Prolog)<BR> TeX Property List Font Metric<BR>
PL/1	Programming Language One
PL/M	Programming Language for Micros
.PL1	3D Home Architect Room Plan<BR>
.PL3	Harvard Chart Palette (Harvard Graphics taken over by Serif)<BR>
PLA	Programmable Logic-Array
PLATO	Programmed Logic for Automatic Teaching Operations
.PLB	Foxpro Library<BR> LogoShow Screensaver<BR> STABCAL (stability calculation for aqueous systems) File<BR> MicroSim PCBoard Package Library File<BR> PCAD Library Management Module File<BR> MSC.Fatigue v9.0 Improved Performance Patch<BR> Insight II Pseudoatom Library<BR>
.PLC	Lotus Add-in<BR>
PLCC	Plastic Leadless Chip Carrier
PLD	Programmable Logic Device
PLDS	Pilot Land Data System [NASA]
.PLF	InterVideo WinDVD Playlist File<BR>
.PLG	REND386/AVRIL File<BR>
.PLI	Oracle 7 Data Description<BR>
.PLIST	Property List XML File (used in Apple systems) <BR>
.PLJ	PlayJ Music Format<BR>
.PLK	ATI Radeon Video Driver File<BR>
.PLL	Prelinked Library (file name extension) [Clipper]
.PLM	DisorderTracker2 Module<BR> Panasonic SD Voice Editor File<BR>
.PLN	WordPerfect Spreadsheet File<BR> ArchiCAD Project File (3D CAD)<BR>
.PLO	STABCAL (stability calculation for aqueous systems) File<BR>
.PLR	Descent Pilot File<BR>
.PLS	DisorderTracker2 Sample<BR> WinAmp MPEG PlayList File<BR> Shoutcast File<BR> MYOB Data File<BR> MattBatt iAM-player<BR>
.PLT	AutoCAD HPGL Vector Graphic Plotter File<BR> HP Graphics Language (plotter) <BR> Gerber Sign-making Software File<BR> Bentley's CAD MicroStation Driver Configuration for Plotting<BR> Clipper 5 Pre-linked Transfer File<BR> X-wing vs. Tie Fighter Pilot File<BR> Palette<BR> Lotus Organiser Paper Layout Definition (ver 1,2 maybe others)<BR> Infinity Game Engine Bitmap Graphic <BR>
PLV	Production Level Video
.PLW	PicoLog Data File<BR>
.PLX	Executable Perl Script<BR> Neurological Data for Statistical Analysis <BR>
.PLY	Autodesk Polygon<BR> Blaze Media Pro File (multimedia software)<BR> Harvard Spotlight Presentation Screen<BR> PopMail Data<BR>
PM	Presentation Manager [IBM] + Preventative Maintenance + Process Manager
.PM3	PageMaker 3 Document<BR>
.PM4	PageMaker 4 Document<BR>
.PM5	PageMaker 5 Document<BR>
.PM6	PageMaker 6 Document<BR>
.PMA	Windows Performance Monitor File<BR>
.PMC	Windows Performance Monitor File<BR> A4Tech Scanner Graphic<BR>
.PMD	Pagemaker File<BR> Polyphonic Ringtone File for Phones<BR>
.PME	Plazmic Media Engine File<BR>
.PMF	ArcReader GIS Mapping File<BR>
.PMG	Pagemaker Group File (EPS graphic)<BR> Paint Magic <BR>
.PMI	Pegasus Mail Message Folder Index File<BR>
.PML	NT4 Performance Monitor Log File<BR> Pegasus Mail Distribution List<BR> PADGen Program Information<BR> Windows Performance Monitor File<BR>
.PMM	Pegasus Mail Mail Message Folder<BR> Amaris BTX/2 Program<BR>
PMMU	Paged Memory Management Unit
.PMO	Print Master Gold Text<BR>
PMOS	Positive Channel Metal Oxide Semiconductor
.PMP	Sony DSC-F1 Cyber-shot <BR> AutoCAD R2000 Plotter Model Parameters File<BR> Soldat Map Maker/Soldat Polymap File<BR>
PMR	Problem Management Report [IBM]
PMS	Policy Management System
.PMT	Technics Keyboard Panel Memory File<BR>
.PMW	Windows Performance Monitor File<BR>
.PMX	Pegasus Mail File<BR>
PN	Processing Node
.PN3	Harvard Printer Driver (Harvard Graphics taken over by Serif)<BR>
PNA	Programmable Network Access
.PND	DATAIR Pension System Pending File<BR>
.PNF	Precompiled Setup Information (Temporary file seen during installs)<BR>
.PNG	Portable (Public) Network Graphic (proposed GIF replacement) <BR> PaintShop Pro Browser<BR> Fireworks Image File<BR>
.PNL	PEERNET Label Designer File<BR>
.PNM	PBM Portable Any Map Graphic (family of formats)<BR>
PNNI	Private Network to Network Interface
PNP	Plug And Play
.PNR	PEERNET Label Designer File<BR>
.PNS	PEERNET Label Designer File<BR>
.PNT	MacPaint Bitmap Graphic <BR> Paperport Thumbsview<BR> MarkMail Qwk Reader Pointers<BR> World Data Bank II Country Data File (derived from CIA data)<BR>
.PNTG	MacPaint Bitmap Graphic <BR>
.PNU	PEERNET Label Designer File<BR>
.PNV	CRiSP Harvest File<BR>
PO	Parity Odd
.PO2	STABCAL (stability calculation for aqueous systems) File<BR>
.PO3	STABCAL (stability calculation for aqueous systems) File<BR>
.PO5	STABCAL (stability calculation for aqueous systems) File<BR>
POC	Point Of Contact
POD	Plain Old Dos
POE	Power Open Environment
.POG	Descent2 File<BR>
.POH	Optimized Geoworks .GOH File<BR>
.POL	Music File<BR> AscToHTM Policy File<BR> Windows Policy File<BR>
.POLICY	Java Policy File<BR>
.POO	Poo Patrol Game File (unverified)<BR>
POP	Point Of Presence + Pop from Stack + Post Office Protocol
POPA	Pop All Registers
POPF	Pop Flags
POR	Power-On-Reset
.POS	ProCite Output Styles<BR> QuickPOS IIF File (see IIF above)<BR>
POSIX	Portable Operating System Interface for Unix
POST	Power-On Self Test
POSTNET	Postal Numeric Encoding Technique (bar code)
.POT	PowerPoint Template <BR>
.POTHTML	Microsoft Powerpoint HTML Template<BR>
POTS	Plain Old Telephone Service
.POV	Persistence of Vision Ray-tracer<BR>
